Start Date,1/1/2000,,,
End Date,12/31/2017,,,
,,,,
,SENSEX Index,EURINR Curncy,USDINR Curncy,CO1 Comdty
,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2/21/2002,3570.46,42.3775,48.675,20.37
2/22/2002,3604.08,42.4602,48.755,20.37
2/25/2002,3613.51,42.681,48.825,19.98
2/26/2002,3712.74,42.362,48.725,20.86
2/27/2002,3705.66,42.1715,48.73,20.85
2/28/2002,3562.31,42.191,48.74,21.33
3/1/2002,3678.75,42.2803,48.725,21.89
3/4/2002,3642.58,42.1006,48.705,21.94
3/5/2002,3641.1,42.3035,48.705,22.79
3/6/2002,3614.44,42.4095,48.695,22.72
3/7/2002,3690.27,42.7541,48.72,23.3
3/8/2002,3656.77,42.8278,48.725,23.33
3/11/2002,3603.97,42.6356,48.735,23.89
3/12/2002,3535.8,42.5218,48.72,24.05
3/13/2002,3569.62,42.5888,48.72,24.08
3/14/2002,3580.83,42.8887,48.715,24.67
3/15/2002,3617.68,43.0645,48.725,24.55
3/18/2002,3613.28,42.8767,48.715,25.07
3/19/2002,3560.32,43.0503,48.725,24.91
3/20/2002,3581.32,42.8634,48.725,24.66
3/21/2002,3536.26,43.107,48.75,25.42
3/22/2002,3516.11,42.9149,48.77,25.36
3/25/2002,3516.11,42.8093,48.755,25.13
3/26/2002,3466.29,42.6386,48.78,25.31
3/27/2002,3459.08,42.7098,48.8,25.44
3/28/2002,3469.35,42.5243,48.815,25.92
3/29/2002,3469.35,42.5716,48.815,25.92
4/1/2002,3500.18,42.654,48.815,25.92
4/2/2002,3505.79,42.8357,48.82,27.66
4/3/2002,3462.99,42.9689,48.905,27.27
4/4/2002,3512.55,43.0794,48.86,27.31
4/5/2002,3500.57,42.9255,48.84,25.99
4/8/2002,3480.17,42.9391,48.905,27.02
4/9/2002,3463.33,42.8597,48.905,26.08
4/10/2002,3479.59,43.0535,48.905,26.01
4/11/2002,3497.67,42.9995,48.905,25.04
4/12/2002,3510.9,43.0271,48.905,24.29
4/15/2002,3461.51,43.0917,48.915,24.06
4/16/2002,3413.72,43.053,48.925,24.58
4/17/2002,3421.82,43.4356,48.9325,25.38
4/18/2002,3420.94,43.4472,48.91,25.77
4/19/2002,3364.4,43.5575,48.885,25.85
4/22/2002,3390.25,43.441,48.92,25.89
4/23/2002,3403.82,43.439,48.97,26
4/24/2002,3411.92,43.5837,48.99,25.76
4/25/2002,3359.64,44.0044,48.975,25.93
4/26/2002,3371.7,43.9069,48.97,26.19
4/29/2002,3301.21,44.2614,48.975,26.68
4/30/2002,3338.16,44.0942,48.95,26.47
5/1/2002,3338.16,44.0897,48.935,25.87
5/2/2002,3372.56,44.2399,48.94,25.43
5/3/2002,3380.61,44.3944,48.98,25.75
5/6/2002,3384.35,44.7553,48.94,25.75
5/7/2002,3423.75,44.7615,48.965,25.41
5/8/2002,3435.06,44.4861,48.95,26.03
5/9/2002,3462.01,44.3864,48.965,25.94
5/10/2002,3431.32,44.7128,48.965,26.38
5/13/2002,3442.49,44.8634,49.015,26.58
5/14/2002,3420.33,44.4087,49,27.46
5/15/2002,3395.59,44.2424,49.025,26.56
5/16/2002,3355.61,44.6268,49.05,26.38
5/17/2002,3333.76,44.8066,48.985,26.36
5/20/2002,3282.81,45.1125,49.03,26.38
5/21/2002,3186.53,45.0492,48.995,25.6
5/22/2002,3175.49,45.3748,48.98,25.5
5/23/2002,3114.05,45.2876,49.05,25.39
5/24/2002,3255.62,45.0365,48.995,25.18
5/27/2002,3243.41,45.0377,48.97,24.94
5/28/2002,3146.83,45.3385,48.965,24.76
5/29/2002,3160.24,45.5981,48.985,25.12
5/30/2002,3135.89,45.9128,49.005,24.05
5/31/2002,3125.73,46.024,49.045,24.45
6/3/2002,3161.09,45.705,49.035,24.45
6/4/2002,3191.6,46.2899,49.04,24.45
6/5/2002,3255.52,46.0321,49.04,24.18
6/6/2002,3259.31,46.0202,48.97,24.22
6/7/2002,3217.76,46.3136,49.0185,23.99
6/10/2002,3279.49,46.3201,48.975,23.66
6/11/2002,3362.42,46.2422,48.975,23.55
6/12/2002,3344.41,46.4135,48.975,23.86
6/13/2002,3311.16,46.138,48.995,24.72
6/14/2002,3312.07,46.4985,48.995,24.99
6/17/2002,3323.5,46.217,48.99,25.24
6/18/2002,3284.54,46.4188,48.985,24.79
6/19/2002,3242.26,46.8214,48.925,24.55
6/20/2002,3264.02,46.8667,48.91,25.07
6/21/2002,3242.75,47.1883,48.92,24.75
6/24/2002,3231.62,47.8975,48.89,25.27
6/25/2002,3214.34,47.4917,48.9,25.2
6/26/2002,3180.89,48.4961,48.86,25.24
6/27/2002,3217.15,48,48.845,25.45
6/28/2002,3244.7,48.7627,48.885,25.58
7/1/2002,3288.71,48.3442,48.845,25.64
7/2/2002,3285.04,47.9877,48.83,25.75
7/3/2002,3310.19,47.824,48.8,25.84
7/4/2002,3316.77,47.6569,48.81,25.55
7/5/2002,3330.61,47.5335,48.815,25.73
7/8/2002,3357.66,48.051,48.81,25.08
7/9/2002,3358.58,48.2923,48.795,25.17
7/10/2002,3332.36,48.5167,48.8,25.93
7/11/2002,3290.56,48.0752,48.8,25.96
7/12/2002,3305.83,48.1531,48.8,26.32
7/15/2002,3278.71,48.7228,48.83,25.74
7/16/2002,3229.18,49.4369,48.805,26.3
7/17/2002,3216.07,49.126,48.76,26.44
7/18/2002,3245.74,49.0579,48.775,26.28
7/19/2002,3230.27,49.4343,48.74,26.43
7/22/2002,3153.34,49.1553,48.695,25.42
7/23/2002,3176.93,48.2225,48.69,25.04
7/24/2002,3107.48,48.1884,48.67,25.33
7/25/2002,3094.96,48.6728,48.67,25.26
7/26/2002,3024.35,48.7446,48.67,25.03
7/29/2002,3030.06,47.8433,48.72,25
7/30/2002,2990.91,47.8769,48.72,25.68
7/31/2002,2987.65,47.6212,48.67,25.44
8/1/2002,2975.81,47.3389,48.65,25.01
8/2/2002,2985.01,48.1381,48.655,25.31
8/5/2002,3011.35,47.9226,48.63,24.89
8/6/2002,3023.26,47.1756,48.705,25.53
8/7/2002,3009.48,47.1369,48.67,24.95
8/8/2002,2950.09,47.0773,48.66,25.11
8/9/2002,2976.34,47.2781,48.645,25.34
8/12/2002,3007.85,47.3607,48.61,26.04
8/13/2002,3036.4,47.5648,48.605,25.75
8/14/2002,3020.7,48.0363,48.6,25.95
8/15/2002,3020.7,47.4579,48.605,26.85
8/16/2002,3065.9,47.6569,48.57,27
8/19/2002,3064.04,47.6376,48.58,27.26
8/20/2002,3089.58,47.4602,48.58,27.1
8/21/2002,3084.38,47.4624,48.53,27.41
8/22/2002,3080.7,47.4223,48.545,27.02
8/23/2002,3119.18,47.0304,48.53,26.99
8/26/2002,3123.6,47.0959,48.51,26.99
8/27/2002,3097.85,47.3772,48.5,27.22
8/28/2002,3099.38,47.536,48.475,26.95
8/29/2002,3114.16,47.8068,48.52,27.52
8/30/2002,3181.23,47.798,48.51,27.47
9/2/2002,3187.26,47.6073,48.475,27.54
9/3/2002,3159.77,48.0448,48.465,26.57
9/4/2002,3173.35,48.0867,48.45,27.1
9/5/2002,3181.47,48.3396,48.475,27.66
9/6/2002,3141.11,48.172,48.56,28.29
9/9/2002,3089.47,47.5592,48.53,28.49
9/10/2002,3089.47,47.3071,48.485,28.58
9/11/2002,3125.66,47.2302,48.455,28.56
9/12/2002,3131.34,47.3018,48.45,27.81
9/13/2002,3098.94,47.5098,48.44,28.67
9/16/2002,3076.01,46.8767,48.44,28.52
9/17/2002,3103.9,46.6866,48.41,27.97
9/18/2002,3069.78,47.1102,48.41,28.32
9/19/2002,3040.3,47.4685,48.41,28.38
9/20/2002,3024.35,47.5363,48.415,28.43
9/23/2002,3021.28,47.6669,48.39,29.13
9/24/2002,3022.25,47.3013,48.395,29.11
9/25/2002,3021.08,47.3594,48.405,29.06
9/26/2002,3014.69,47.3594,48.4,28.89
9/27/2002,3037.26,47.3133,48.37,28.88
9/30/2002,2991.36,47.6445,48.375,28.75
10/1/2002,2959.66,47.7363,48.355,29.01
10/2/2002,2959.66,47.5235,48.375,28.82
10/3/2002,2938.06,47.7999,48.36,28.26
10/4/2002,2930.51,47.705,48.36,28.12
10/7/2002,2952.78,47.3154,48.36,28.23
10/8/2002,2973.35,47.4144,48.36,28.09
10/9/2002,2956.89,47.353,48.315,28.13
10/10/2002,2969.49,47.8361,48.35,27.74
10/11/2002,2995.77,47.6724,48.33,27.99
10/14/2002,3003.39,47.7755,48.335,28.24
10/15/2002,3003.39,47.5373,48.33,28.14
10/16/2002,2994.99,47.4802,48.39,27.89
10/17/2002,3006.14,47.2328,48.395,27.97
10/18/2002,3009.76,46.9974,48.4,27.84
10/21/2002,2998.01,47.1413,48.35,26.59
10/22/2002,2965.97,47.1728,48.36,26.43
10/23/2002,2948.96,47.2357,48.39,26.51
10/24/2002,2908.05,47.128,48.39,26.46
10/25/2002,2875.53,47.243,48.38,25.46
10/28/2002,2834.41,47.1878,48.43,25.68
10/29/2002,2885.23,47.6132,48.375,25.31
10/30/2002,2888.59,47.5915,48.39,25.3
10/31/2002,2949.32,47.7217,48.36,25.72
11/1/2002,2950.58,47.9217,48.34,25.41
11/4/2002,2987.58,48.0498,48.33,25.02
11/5/2002,2982.39,48.4415,48.32,24.12
11/6/2002,2982.39,48.1609,48.33,23.7
11/7/2002,2975.26,48.3864,48.285,23.48
11/8/2002,2956.84,48.7766,48.27,23.58
11/11/2002,2948.04,49.0197,48.225,23.79
11/12/2002,2961.24,48.864,48.27,23.68
11/13/2002,2960.66,48.6203,48.275,22.86
11/14/2002,2986.56,48.6031,48.265,23
11/15/2002,3033.91,48.3809,48.18,23.35
11/18/2002,3057.16,48.6441,48.21,24.28
11/19/2002,3057.16,48.7726,48.18,24.08
11/20/2002,3075.48,48.2684,48.225,24.53
11/21/2002,3101.36,48.2704,48.2,24.83
11/22/2002,3141.61,48.3125,48.19,25.21
11/25/2002,3175.56,47.8313,48.2,24.67
11/26/2002,3187.76,47.8158,48.2,24.85
11/27/2002,3174.11,47.8757,48.235,25.25
11/28/2002,3220.75,47.917,48.275,25.01
11/29/2002,3228.82,47.9516,48.32,25.16
12/2/2002,3270.36,47.8478,48.285,25.62
12/3/2002,3230.14,48.1184,48.255,25.85
12/4/2002,3207.36,48.2557,48.205,25.18
12/5/2002,3229.73,48.2672,48.25,25.8
12/6/2002,3306.29,48.2573,48.225,25.46
12/9/2002,3269.31,48.6843,48.2,25.76
12/10/2002,3289.68,48.8191,48.19,26.42
12/11/2002,3303.27,48.5582,48.155,26.25
12/12/2002,3324.48,48.8786,48.185,26.87
12/13/2002,3342.97,49.3142,48.185,27.21
12/16/2002,3328.39,49.2108,48.15,28.06
12/17/2002,3311.06,49.669,48.135,27.92
12/18/2002,3333.31,49.3856,48.115,28.49
12/19/2002,3333.86,49.3914,48.085,28.22
12/20/2002,3337.22,49.2401,48.01,28.34
12/23/2002,3329.61,49.4887,48.01,29.72
12/24/2002,3352.77,49.3963,48.015,29.61
12/25/2002,3352.77,49.5367,48.01,29.61
12/26/2002,3382.64,49.7139,48.01,29.61
12/27/2002,3398,49.7874,47.975,30.16
12/30/2002,3374.97,49.9849,47.935,29.66
12/31/2002,3377.28,50.3214,47.975,28.66
1/1/2003,3390.12,50.3345,47.9925,28.66
1/2/2003,3365.06,50.3202,48.01,29.43
1/3/2003,3357.54,49.8794,48,30.77
1/6/2003,3334.89,50.2718,47.99,30.2
1/7/2003,3330.5,49.9442,47.99,29.33
1/8/2003,3357.87,49.9166,47.945,28.79
1/9/2003,3384.2,50.3871,47.93,29.64
1/10/2003,3358.99,50.4692,47.975,29.67
1/13/2003,3327.16,50.508,47.925,30.2
1/14/2003,3335.35,50.7297,47.905,29.62
1/15/2003,3357.69,50.4346,47.94,30.14
1/16/2003,3373.52,50.6455,47.94,30.58
1/17/2003,3370.39,51.0529,47.92,30.54
1/20/2003,3341.89,51.0902,47.95,30.65
1/21/2003,3354.14,51.0375,47.935,30.74
1/22/2003,3357.04,51.2871,47.91,30.34
1/23/2003,3328.18,51.5035,47.91,29.72
1/24/2003,3287.86,51.5668,47.84,30.49
1/27/2003,3247.71,52.1644,47.905,29.86
1/28/2003,3267.84,51.741,47.895,30.27
1/29/2003,3238.02,52.0254,47.82,31.02
1/30/2003,3219.88,51.41,47.795,31.21
1/31/2003,3250.38,51.7398,47.795,31.1
2/3/2003,3279.83,51.2815,47.795,30.25
2/4/2003,3278.13,51.6525,47.79,31.09
2/5/2003,3256.08,52.1154,47.75,31.36
2/6/2003,3305.44,51.5661,47.74,31.44
2/7/2003,3279.77,51.409,47.7,32.34
2/10/2003,3256.86,51.5758,47.695,31.7
2/11/2003,3261.47,51.0388,47.73,31.96
2/12/2003,3247.51,51.5392,47.87,31.95
2/13/2003,3247.51,51.6637,47.9,32.46
2/14/2003,3223.41,51.7138,47.86,32.5
2/17/2003,3282.45,51.1686,47.75,31.92
2/18/2003,3289.09,51.1907,47.725,32.54
2/19/2003,3302.04,51.1185,47.7,32.33
2/20/2003,3303.22,51.3714,47.705,31.56
2/21/2003,3307.2,51.7073,47.72,32.27
2/24/2003,3322.17,51.3672,47.74,33.15
2/25/2003,3281.92,51.5615,47.72,32.32
2/26/2003,3260.48,51.2812,47.68,33.07
2/27/2003,3277.34,51.5409,47.67,33.04
2/28/2003,3283.66,51.3901,47.67,32.79
3/3/2003,3277.27,51.4722,47.65,32.48
3/4/2003,3244.8,51.9746,47.65,33.09
3/5/2003,3226.1,52.2441,47.64,33
3/6/2003,3190.35,52.1474,47.63,33.53
3/7/2003,3153.06,52.5512,47.65,34.1
3/10/2003,3125.88,52.5763,47.66,33.69
3/11/2003,3154.91,52.6877,47.65,33.29
3/12/2003,3110.08,52.6265,47.655,33.21
3/13/2003,3108.24,52.0066,47.66,31.77
3/14/2003,3108.24,51.3578,47.64,30.13
3/17/2003,3084.91,51.5238,47.66,29.48
3/18/2003,3084.91,50.3872,47.66,27.25
3/19/2003,3121.18,50.7568,47.695,26.75
3/20/2003,3192.93,50.6845,47.74,25.5
3/21/2003,3200.15,50.5021,47.67,24.35
3/24/2003,3140.36,50.7505,47.66,26.09
3/25/2003,3140.42,50.9808,47.62,24.81
3/26/2003,3143.58,50.6392,47.56,25.29
3/27/2003,3116.79,50.9993,47.54,26.82
3/28/2003,3115.44,51.064,47.545,26.35
3/31/2003,3048.72,51.7485,47.47,27.18
4/1/2003,3080.95,51.65,47.455,26.36
4/2/2003,3116.99,51.3383,47.385,25.21
4/3/2003,3151.16,50.7224,47.402,25.5
4/4/2003,3167.7,50.785,47.4375,24.68
4/7/2003,3215.24,50.1793,47.445,24.58
4/8/2003,3174.86,50.5982,47.445,24.6
4/9/2003,3141.25,51.0098,47.4675,25.25
4/10/2003,3035.33,51.1471,47.395,24.47
4/11/2003,2997.87,50.8432,47.4125,24.75
4/14/2003,2997.87,50.8687,47.355,24.85
4/15/2003,2997.38,50.9795,47.3435,25.16
4/16/2003,3032.32,51.2649,47.3535,25.02
4/17/2003,2984.5,51.6749,47.375,25.88
4/18/2003,2984.5,51.5135,47.36,25.88
4/21/2003,2996.97,51.6077,47.3595,25.88
4/22/2003,2985.54,51.9497,47.3475,25.46
4/23/2003,2947.33,51.8191,47.345,24.26
4/24/2003,2937.23,52.1075,47.336,24.33
4/25/2003,2924.03,51.9816,47.355,24.09
4/28/2003,2936.71,52.2878,47.3563,23.5
4/29/2003,2950.14,51.9711,47.38,23.26
4/30/2003,2959.79,52.695,47.325,23.68
5/1/2003,2959.79,52.9035,47.3325,23.82
5/2/2003,2966.63,53.3088,47.3435,23.52
5/5/2003,2975.47,53.1062,47.295,23.52
5/6/2003,2993,53.5864,47.271,23.57
5/7/2003,2980.74,53.8766,47.256,24.11
5/8/2003,2961.6,53.6527,47.2175,24.65
5/9/2003,2950,54.2109,47.185,25.1
5/12/2003,2942.78,54.6212,47.1645,24.89
5/13/2003,2960.62,54.2797,47.1588,25.47
5/14/2003,2993.94,54.1547,47.1525,26.2
5/15/2003,3012.97,54.0723,47.125,25.72
5/16/2003,3056.58,53.913,47.135,26.1
5/19/2003,3043.89,54.9622,46.9935,25.61
5/20/2003,3062.92,54.6935,46.915,25.65
5/21/2003,3057.09,54.8713,46.8625,26.21
5/22/2003,3040.79,54.873,46.905,25.97
5/23/2003,3049.84,55.2995,46.9038,26.24
5/26/2003,3096.69,55.3865,46.88,26.24
5/27/2003,3081.94,55.8494,46.905,26.34
5/28/2003,3130.46,55.1122,46.98,25.59
5/29/2003,3164.25,55.2737,47.0575,26.03
5/30/2003,3180.75,55.7004,47.08,26.32
6/2/2003,3206.38,55.1457,47.125,27.38
6/3/2003,3181.97,55.0019,46.95,27.28
6/4/2003,3216.49,54.8789,46.885,26.81
6/5/2003,3262.2,54.7833,46.9075,27.44
6/6/2003,3303.24,55.444,46.895,27.78
6/9/2003,3337.31,54.8724,46.885,27.85
6/10/2003,3289.55,54.835,46.7875,28.08
6/11/2003,3314.6,54.8217,46.6925,27.87
6/12/2003,3337.3,54.8409,46.685,27.22
6/13/2003,3354.14,54.9931,46.735,26.39
6/16/2003,3336.64,55.4083,46.6675,26.65
6/17/2003,3431.03,55.0461,46.59,26.67
6/18/2003,3430.96,54.6347,46.5888,26.26
6/19/2003,3454.6,54.1365,46.576,26.29
6/20/2003,3499.5,54.3622,46.54,27.02
6/23/2003,3461.38,53.8198,46.655,26.93
6/24/2003,3447.45,53.8802,46.585,26.62
6/25/2003,3517.27,53.7654,46.59,27.65
6/26/2003,3552.4,53.3592,46.5775,27.04
6/27/2003,3583.06,52.987,46.4025,27.3
6/30/2003,3607.13,53.112,46.4875,28.33
7/1/2003,3604.43,53.681,46.435,28.31
7/2/2003,3601.39,53.553,46.42,27.97
7/3/2003,3639.89,53.1634,46.4,28.2
7/4/2003,3622.34,53.1566,46.33,27.63
7/7/2003,3612.53,52.653,46.33,27.82
7/8/2003,3629.68,52.1949,46.27,27.97
7/9/2003,3620.79,52.487,46.23,28.71
7/10/2003,3679.63,52.3574,46.19,28.88
7/11/2003,3676.26,52.2057,46.1075,29.19
7/14/2003,3720.75,51.9685,46.04,28.85
7/15/2003,3686.34,52.2926,46.13,28.98
7/16/2003,3721.65,51.4853,46.1975,28.36
7/17/2003,3668.91,51.9293,46.22,28.62
7/18/2003,3647.58,51.7844,46.235,28.93
7/21/2003,3569.58,52.269,46.275,28.69
7/22/2003,3554.13,52.5035,46.18,27.49
7/23/2003,3577.89,52.6218,46.16,27.78
7/24/2003,3668.07,53.0688,46.16,28.16
7/25/2003,3726.46,52.9659,46.11,28.18
7/28/2003,3739.76,52.8753,46.135,28.03
7/29/2003,3764.44,52.9394,46.1175,28.1
7/30/2003,3780.42,52.7589,46.12,28.5
7/31/2003,3792.61,52.1736,46.142,28.37
8/1/2003,3815.31,51.5442,46.16,29.99
8/4/2003,3832.5,52.1418,46.135,29.53
8/5/2003,3765.82,52.2189,46.115,29.93
8/6/2003,3741.66,52.4404,46.045,29.48
8/7/2003,3806.83,52.1727,45.93,30.25
8/8/2003,3883.76,52.22,45.96,29.99
8/11/2003,3893.41,51.7775,45.95,29.91
8/12/2003,3889.41,51.9453,45.88,29.55
8/13/2003,3926.07,51.699,45.9,28.65
8/14/2003,3921.2,51.7792,45.895,28.87
8/15/2003,3921.2,51.7022,45.875,28.81
8/18/2003,3977.73,51.2876,45.84,28.66
8/19/2003,4006.91,50.8762,45.8,28.47
8/20/2003,4056.6,50.7917,45.815,28.84
8/21/2003,4095.39,50.3882,45.84,29.71
8/22/2003,4125.12,50.0138,45.85,29.7
8/25/2003,4004.63,50.0329,45.885,29.7
8/26/2003,4152.29,49.5919,45.87,29.77
8/27/2003,4205.56,49.9309,45.83,29.18
8/28/2003,4212.29,49.6241,45.865,29.44
8/29/2003,4244.73,50.0268,45.84,29.49
9/1/2003,4324.76,50.3442,45.83,29.25
9/2/2003,4339.2,49.8321,45.87,27.52
9/3/2003,4257.94,49.4924,45.89,27.74
9/4/2003,4310.51,49.7284,45.86,27.31
9/5/2003,4369.17,50.1432,45.865,27.21
9/8/2003,4434.25,50.8631,45.8,27.17
9/9/2003,4425.2,50.9682,45.8,27.37
9/10/2003,4434.26,51.229,45.71,27.52
9/11/2003,4393.13,51.265,45.695,27.02
9/12/2003,4305.91,51.0564,45.75,26.77
9/15/2003,4193.83,51.6368,45.79,26.47
9/16/2003,4274.75,51.4677,45.85,25.99
9/17/2003,4235.35,51.4545,45.9525,25.67
9/18/2003,4134.15,51.8407,45.985,25.59
9/19/2003,4217.12,51.8249,45.93,25.32
9/22/2003,4151.72,52.5354,45.745,25.53
9/23/2003,4231.69,52.5956,45.76,25.52
9/24/2003,4356.39,52.5647,45.77,26.67
9/25/2003,4297.15,52.6966,45.87,26.81
9/26/2003,4382.57,52.6152,45.865,26.64
9/29/2003,4402.05,52.2903,45.8,26.83
9/30/2003,4453.24,53.4693,45.76,27.61
10/1/2003,4455.08,53.2681,45.55,27.88
10/2/2003,4455.08,53.1985,45.5,28.27
10/3/2003,4552.92,53.1148,45.38,28.71
10/6/2003,4631.39,52.6001,45.44,28.89
10/7/2003,4632.94,53.3444,45.28,29.03
10/8/2003,4634.86,53.5538,45.39,28.73
10/9/2003,4698.68,53.4743,45.24,30.14
10/10/2003,4768.9,53.5103,45.37,30.9
10/13/2003,4849.27,53.0655,45.41,30.67
10/14/2003,4782.03,53.255,45.655,30.03
10/15/2003,4855.26,53.4187,45.69,30.1
10/16/2003,4887.32,52.6767,45.3,30
10/17/2003,4930.53,52.6136,45.305,29.03
10/20/2003,4851.67,52.8872,45.32,28.62
10/21/2003,4755.72,52.7502,45.31,28.63
10/22/2003,4741.2,52.9254,45.305,28.28
10/23/2003,4648.41,53.4201,45.275,28.63
10/24/2003,4757.37,53.3278,45.315,28.58
10/27/2003,4698.28,53.4045,45.395,28.39
10/28/2003,4707.8,53.0636,45.3,28.04
10/29/2003,4744.1,53.07,45.325,27.44
10/30/2003,4780.52,53.0378,45.29,27.1
10/31/2003,4906.87,52.7704,45.32,27.7
11/3/2003,5063.03,52.5687,45.31,27.36
11/4/2003,5097.84,52.0073,45.32,27.16
11/5/2003,5064.91,51.869,45.25,28.6
11/6/2003,5047.54,51.8742,45.305,28.41
11/7/2003,4971.57,51.7277,45.3,28.91
11/10/2003,4998.57,51.9905,45.215,28.99
11/11/2003,5030.64,52.0702,45.29,28.98
11/12/2003,5005.77,52.6,45.33,28.88
11/13/2003,4949.16,53.0687,45.355,29.3
11/14/2003,4865.83,53.5168,45.42,29.56
11/17/2003,4940.23,53.9098,45.5,29.05
11/18/2003,4891.13,53.6791,45.63,30.47
11/19/2003,4823.73,54.352,45.625,29.78
11/20/2003,4771.23,54.5732,45.735,29.56
11/21/2003,4838.54,54.3176,45.75,29.36
11/24/2003,4822.15,54.2099,45.86,27.86
11/25/2003,4894.59,54.0367,45.925,27.94
11/26/2003,4894.59,54.2833,45.88,28.47
11/27/2003,4989.04,54.6704,45.895,28.7
11/28/2003,5044.82,54.9343,45.77,28.45
12/1/2003,5160.85,54.9157,45.695,28.25
12/2/2003,5186.08,54.6816,45.64,28.94
12/3/2003,5221.9,55.1986,45.625,29.14
12/4/2003,5225.9,55.0801,45.595,29.23
12/5/2003,5131.72,55.0953,45.595,28.74
12/8/2003,5131.54,55.5543,45.56,29.98
12/9/2003,5229.34,55.8259,45.52,29.63
12/10/2003,5285.54,55.6133,45.515,29.66
12/11/2003,5299.96,55.3827,45.535,29.57
12/12/2003,5315.81,55.741,45.525,30.37
12/15/2003,5390.88,55.6683,45.535,30.25
12/16/2003,5437.05,56.2359,45.515,29.97
12/17/2003,5418.23,56.1246,45.505,30.59
12/18/2003,5455,56.5141,45.495,30.8
12/19/2003,5541.35,56.4552,45.45,30.05
12/22/2003,5577.96,56.6762,45.525,28.99
12/23/2003,5564.33,56.4899,45.475,29.04
12/24/2003,5641.92,56.5863,45.475,29.06
12/25/2003,5641.92,56.6384,45.515,29.06
12/26/2003,5699.24,56.7562,45.45,29.06
12/29/2003,5797.33,56.9878,45.57,29.31
12/30/2003,5791.85,56.9332,45.525,29.74
12/31/2003,5838.96,57.517,45.625,30.17
1/1/2004,5915.47,57.4418,45.596,30.17
1/2/2004,6026.59,57.6762,45.64,29.32
1/5/2004,6039,57.8041,45.615,30.89
1/6/2004,5943.64,58.1699,45.615,30.82
1/7/2004,5957.02,57.7128,45.48,30.76
1/8/2004,6108.54,57.2938,45.505,31.08
1/9/2004,6119.59,57.9286,45.435,31.37
1/12/2004,6067.76,58.5144,45.425,31.76
1/13/2004,6132.97,57.8932,45.405,30.85
1/14/2004,6194.11,57.5359,45.42,30.57
1/15/2004,6063.91,57.4833,45.425,29.34
1/16/2004,5946.19,56.8159,45.405,30.47
1/19/2004,6064.1,56.1676,45.42,30.57
1/20/2004,5922.11,56.496,45.405,31.23
1/21/2004,5758.19,57.3337,45.35,30.86
1/22/2004,5593.74,57.7733,45.355,31.11
1/23/2004,5816.64,57.8653,45.355,30.96
1/26/2004,5816.64,57.0586,45.325,30.45
1/27/2004,5993.06,56.6393,45.38,30.23
1/28/2004,5876.05,57.185,45.345,29.77
1/29/2004,5802.75,56.6692,45.275,29.13
1/30/2004,5695.67,56.1839,45.265,29.18
2/2/2004,5695.67,56.4229,45.24,30.23
2/3/2004,5620.98,56.9721,45.295,29.5
2/4/2004,5756.76,56.81,45.27,28.88
2/5/2004,5720.63,56.9632,45.26,29.27
2/6/2004,5786.35,56.7529,45.285,28.83
2/9/2004,5926.22,57.6113,45.235,29.11
2/10/2004,5932.52,57.7235,45.23,29.93
2/11/2004,5949.78,57.4336,45.2625,29.8
2/12/2004,5936.96,58.0305,45.215,29.97
2/13/2004,6011.66,58.0275,45.235,30.57
2/16/2004,6012.35,57.7548,45.2975,30.32
2/17/2004,6035.8,58.2499,45.2813,30.69
2/18/2004,6027.02,58.3569,45.275,30.99
2/19/2004,5855.1,57.5437,45.24,30.82
2/20/2004,5850.72,57.3277,45.2562,30.69
2/23/2004,5698.04,56.8874,45.285,30.81
2/24/2004,5734.44,57.068,45.23,30.81
2/25/2004,5618.15,57.3044,45.2,31.57
2/26/2004,5567.12,56.3272,45.235,31.57
2/27/2004,5667.51,56.1264,45.235,32.23
3/1/2004,5823.17,56.4157,45.2375,33.34
3/2/2004,5823.17,56.0855,45.2375,33.15
3/3/2004,5842.2,54.9836,45.215,32.23
3/4/2004,5815.87,55.1787,45.27,32.89
3/5/2004,5880.35,55.2508,45.27,33.35
3/8/2004,5935.19,55.9786,45.225,32.77
3/9/2004,5850.61,55.9557,45.21,32.23
3/10/2004,5759.29,55.5741,45.21,31.99
3/11/2004,5649.86,55.2838,45.285,32.83
3/12/2004,5700.4,55.4766,45.26,32.24
3/15/2004,5520.66,55.6016,45.245,32.81
3/16/2004,5525.09,55.8609,45.2425,32.68
3/17/2004,5535.69,55.4946,45.2463,33.53
3/18/2004,5414.94,55.5321,45.2375,33.13
3/19/2004,5443.44,55.8659,45.1701,33.26
3/22/2004,5365.4,55.7104,45.095,32.8
3/23/2004,5400.99,55.292,44.8706,33.31
3/24/2004,5395.28,54.7724,44.7451,33.01
3/25/2004,5414.44,54.3874,44.7375,31.83
3/26/2004,5528.94,54.2211,44.48,31.99
3/29/2004,5571.37,53.4084,44.07,31.74
3/30/2004,5520.44,53.8237,44.06,32.45
3/31/2004,5590.6,53.3097,43.6,31.51
4/1/2004,5740.85,53.7632,43.6,31.55
4/2/2004,5788.08,53.8601,43.735,30.21
4/5/2004,5838.02,52.8095,43.6875,30.69
4/6/2004,5822.42,52.9136,43.735,31.35
4/7/2004,5815.13,52.589,43.5375,32.45
4/8/2004,5838.45,53.0027,43.62,33.34
